Time,A,C,DA,DR,D_A,D_R,MA,MR,R
2.5117,1763,325,0,0,1,1,55,54,0
2.5123,1762,325,0,0,1,1,55,54,0
2.51247,1763,325,0,0,1,1,55,54,0
2.51248,1764,325,0,0,1,1,55,54,0
2.51272,1765,325,0,0,1,1,55,54,0
2.5128,1765,325,0,0,1,1,54,54,0
2.51314,1764,325,0,0,1,1,54,54,0
2.51315,1763,325,0,0,1,1,54,54,0
2.51316,1764,325,0,0,1,1,54,54,0
2.51323,1764,324,0,0,1,1,54,54,1
2.51344,1763,325,0,0,1,1,54,54,0
2.51351,1762,325,0,0,1,1,54,54,0
2.51353,1762,324,0,0,1,1,54,54,1
2.51356,1761,325,0,0,1,1,54,54,0
2.51357,1762,325,0,0,1,1,54,54,0
2.51376,1762,325,0,0,1,1,54,54,1
2.51378,1761,326,0,0,1,1,54,54,0
2.51412,1760,326,0,0,1,1,54,54,0
2.51439,1759,326,0,0,1,1,54,54,0
2.51443,1758,326,0,0,1,1,54,54,0
2.5145,1759,326,0,0,1,1,54,54,0
2.51455,1760,326,0,0,1,1,54,54,0
2.51465,1761,326,0,0,1,1,54,54,0
2.51475,1761,326,0,0,1,1,55,54,0
2.51481,1762,326,0,0,1,1,55,54,0
2.51487,1763,326,0,0,1,1,55,54,0
2.51489,1764,326,0,0,1,1,55,54,0
2.51491,1764,326,0,0,1,1,56,54,0
2.51524,1764,326,0,0,1,1,55,54,0
2.5153,1763,326,0,0,1,1,55,54,0
2.51533,1762,326,0,0,1,1,55,54,0
2.51536,1762,326,0,0,1,1,56,54,0
2.51568,1762,325,0,0,1,1,56,54,1
2.51585,1761,325,0,0,1,1,56,54,1
2.51624,1760,325,0,0,1,1,56,54,1
2.51627,1760,324,0,0,1,1,56,54,2
2.51638,1759,325,0,0,1,1,56,54,1
2.51638,1758,325,0,0,1,1,56,54,1
2.51638,1759,325,0,0,1,1,56,54,1
2.51642,1760,325,0,0,1,1,56,54,1
2.51649,1761,325,0,0,1,1,56,54,1
2.51662,1762,325,0,0,1,1,56,54,1
2.51672,1763,325,0,0,1,1,56,54,1
2.51673,1763,325,0,0,1,1,55,54,1
2.51673,1762,325,0,0,1,1,55,54,1
2.51677,1762,324,0,0,1,1,55,54,2
2.51684,1761,324,0,0,1,1,55,54,2
2.51699,1762,324,0,0,1,1,55,54,2
2.51708,1761,325,0,0,1,1,55,54,1
2.51713,1762,325,0,0,1,1,55,54,1
2.51737,1763,325,0,0,1,1,55,54,1
2.51746,1764,325,0,0,1,1,55,54,1
2.51774,1763,325,0,0,1,1,55,54,1
2.51797,1762,325,0,0,1,1,55,54,1
2.51806,1761,325,0,0,1,1,55,54,1
2.51806,1760,325,0,0,1,1,55,54,1
2.51817,1759,325,0,0,1,1,55,54,1
2.51817,1759,325,0,0,1,1,55,55,1
2.51825,1760,325,0,0,1,1,55,55,1
2.51832,1759,326,0,0,1,1,55,55,0
2.51841,1759,326,0,0,1,1,55,55,1
2.51885,1760,326,0,0,1,1,55,55,1
2.51898,1761,326,0,1,1,0,55,55,1
2.51899,1760,326,0,1,1,0,55,55,1
2.51901,1759,326,0,0,1,1,55,55,1
2.51904,1758,327,0,0,1,1,55,55,0
2.51913,1757,327,0,0,1,1,55,55,0
2.5193,1756,327,0,0,1,1,55,55,0
2.51965,1756,327,0,0,1,1,55,55,1
2.51977,1756,326,0,0,1,1,55,55,2
2.51983,1757,326,0,0,1,1,55,55,2
2.52006,1758,326,0,0,1,1,55,55,2
2.52008,1759,326,0,0,1,1,55,55,2
2.52012,1758,327,0,0,1,1,55,55,1
2.52034,1759,327,0,0,1,1,55,55,1
2.52042,1759,327,0,0,1,1,54,55,1
2.52043,1758,327,0,0,1,1,54,55,1
2.52052,1757,327,0,0,1,1,54,55,1
2.52083,1756,328,0,0,1,1,54,55,0
2.52113,1755,328,0,0,1,1,54,55,0
2.52134,1754,328,0,0,1,1,54,55,0
2.52137,1755,328,0,0,1,1,54,55,0
2.52148,1754,328,0,0,1,1,54,55,0
2.52162,1755,328,0,0,1,1,54,55,0
2.52188,1754,328,0,0,1,1,54,55,0
2.52189,1755,328,0,0,1,1,54,55,0
2.52193,1756,328,0,0,1,1,54,55,0
2.5224,1757,328,0,0,1,1,54,55,0
2.52241,1756,328,0,0,1,1,54,55,0
2.52248,1755,328,0,0,1,1,54,55,0
2.52274,1756,328,0,0,1,1,54,55,0
2.52275,1757,328,0,1,1,0,54,55,0
2.52283,1758,328,0,1,1,0,54,55,0
2.52301,1757,328,0,1,1,0,54,55,0
2.52317,1757,328,0,1,1,0,53,55,0
2.5234,1756,328,0,1,1,0,53,55,0
2.5235,1757,328,0,1,1,0,53,55,0
2.52382,1756,328,0,1,1,0,53,55,0
2.52383,1757,328,0,1,1,0,53,55,0
2.52386,1758,328,0,1,1,0,53,55,0
2.52387,1758,328,0,1,1,0,54,55,0
2.52392,1758,328,0,1,1,0,53,55,0
2.52396,1758,328,0,1,1,0,52,55,0
2.52398,1758,328,0,1,1,0,51,55,0
2.52408,1759,328,0,1,1,0,51,55,0
2.52425,1758,328,0,1,1,0,51,55,0
2.52446,1757,328,0,1,1,0,51,55,0
2.52458,1758,328,0,1,1,0,51,55,0
2.5248,1758,328,0,1,1,0,51,55,1
2.52484,1758,328,0,1,1,0,50,55,1
2.5249,1757,329,0,1,1,0,50,55,0
2.52498,1756,329,0,0,1,1,50,55,0
2.52499,1757,329,0,0,1,1,50,55,0
2.52506,1758,329,0,0,1,1,50,55,0
2.52539,1759,329,0,0,1,1,50,55,0
2.5255,1760,329,0,0,1,1,50,55,0
2.52573,1759,329,0,0,1,1,50,55,0
2.52577,1758,329,0,0,1,1,50,55,0
2.52612,1757,329,0,0,1,1,50,55,0
2.52644,1758,329,0,0,1,1,50,55,0
2.52659,1757,329,0,0,1,1,50,55,0
2.52661,1757,329,0,0,1,1,51,55,0
2.52666,1757,329,0,0,1,1,50,55,0
2.52741,1756,329,0,0,1,1,50,55,0
2.52743,1756,329,0,0,1,1,50,55,1
2.52747,1757,329,0,0,1,1,50,55,1
2.52783,1758,329,0,0,1,1,50,55,1
2.52787,1759,329,0,0,1,1,50,55,1
2.5279,1758,329,0,0,1,1,50,55,1
2.5281,1759,329,0,0,1,1,50,55,1
2.52826,1759,328,0,0,1,1,50,55,2
2.5284,1758,329,0,0,1,1,50,55,1
2.52841,1757,330,0,0,1,1,50,55,0
2.52869,1757,330,0,0,1,1,51,55,0
2.52885,1757,330,0,0,1,1,52,55,0
2.52906,1757,330,0,0,1,1,52,55,1
2.52933,1756,330,0,0,1,1,52,55,1
2.52946,1755,330,0,0,1,1,52,55,1
2.52962,1756,330,0,0,1,1,52,55,1
2.52967,1756,330,0,0,1,1,52,55,2
2.52967,1755,331,0,0,1,1,52,55,1
2.52991,1756,331,0,0,1,1,52,55,1
2.52993,1755,332,0,0,1,1,52,55,0
2.52994,1754,332,0,0,1,1,52,55,0
2.53044,1754,331,0,0,1,1,52,55,1
2.53053,1753,331,0,0,1,1,52,55,1
2.53055,1752,332,0,0,1,1,52,55,0
2.53065,1752,331,0,0,1,1,52,55,1
2.53073,1751,332,0,0,1,1,52,55,0
2.53079,1750,332,0,0,1,1,52,55,0
2.53095,1751,332,0,0,1,1,52,55,0
2.53132,1752,332,0,0,1,1,52,55,0
2.53153,1751,332,0,0,1,1,52,55,0
2.53156,1751,331,0,0,1,1,52,55,1
2.5316,1750,332,0,0,1,1,52,55,0
2.5318,1751,332,0,0,1,1,52,55,0
2.53187,1752,332,0,0,1,1,52,55,0
2.53194,1752,332,0,0,1,1,51,55,0
2.53231,1751,332,0,0,1,1,51,55,0
2.5324,1752,332,0,0,1,1,51,55,0
2.53244,1751,332,0,0,1,1,51,55,0
2.53247,1752,332,0,0,1,1,51,55,0
2.53288,1751,332,0,0,1,1,51,55,0
2.53289,1750,332,0,0,1,1,51,55,0
2.53298,1749,332,0,0,1,1,51,55,0
2.53306,1750,332,0,0,1,1,51,55,0
2.53309,1751,332,0,0,1,1,51,55,0
2.53325,1750,332,0,0,1,1,51,55,0
2.5333,1749,332,0,0,1,1,51,55,0
2.5338,1749,332,0,0,1,1,52,55,0
2.5338,1748,332,0,0,1,1,52,55,0
2.53395,1747,332,0,0,1,1,52,55,0
2.53437,1747,332,0,0,1,1,52,55,1
2.53446,1746,333,0,0,1,1,52,55,0
2.53449,1747,333,0,0,1,1,52,55,0
2.53471,1746,333,0,0,1,1,52,55,0
2.53476,1746,333,0,0,1,1,52,56,0
2.53479,1747,333,0,0,1,1,52,56,0
2.53486,1747,333,0,0,1,1,53,56,0
2.53507,1748,333,0,0,1,1,53,56,0
2.53509,1749,333,0,0,1,1,53,56,0
2.53522,1748,333,0,0,1,1,53,56,0
2.53528,1747,333,0,0,1,1,53,56,0
2.53529,1748,333,0,0,1,1,53,56,0
2.53541,1749,333,0,0,1,1,53,56,0
2.53553,1749,333,0,0,1,1,54,56,0
2.53564,1750,333,0,0,1,1,54,56,0
2.53575,1751,333,0,0,1,1,54,56,0
2.53608,1752,333,0,0,1,1,54,56,0
2.53615,1753,333,0,0,1,1,54,56,0
2.53623,1754,333,0,0,1,1,54,56,0
2.53627,1755,333,0,0,1,1,54,56,0
2.53657,1754,333,0,0,1,1,54,56,0
2.53664,1754,332,0,0,1,1,54,56,1
2.53701,1754,332,0,0,1,1,53,56,1
2.53711,1753,333,0,0,1,1,53,56,0
2.53717,1752,333,0,0,1,1,53,56,0
2.53763,1752,333,0,0,1,1,52,56,0
2.53794,1752,333,0,0,1,1,53,56,0
2.53829,1751,333,0,0,1,1,53,56,0
2.53829,1750,333,0,0,1,1,53,56,0
2.53844,1750,332,0,0,1,1,53,56,1
2.53855,1749,333,0,0,1,1,53,56,0
2.5388,1750,333,0,0,1,1,53,56,0
2.53884,1751,333,0,0,1,1,53,56,0
2.5391,1752,333,0,0,1,1,53,56,0
2.5391,1751,333,0,0,1,1,53,56,0
2.53924,1750,333,0,0,1,1,53,56,0
2.53935,1751,333,0,0,1,1,53,56,0
2.53936,1752,333,0,0,1,1,53,56,0
2.53938,1752,333,0,0,1,1,54,56,0
2.53944,1753,333,0,0,1,1,54,56,0
2.53956,1754,333,0,0,1,1,54,56,0
2.53965,1754,333,0,0,1,1,54,56,1
2.53975,1755,333,0,0,1,1,54,56,1
2.5398,1754,333,0,0,1,1,54,56,1
2.53986,1753,334,0,0,1,1,54,56,0
2.5402,1754,334,0,0,1,1,54,56,0
2.54024,1755,334,0,0,1,1,54,56,0
2.54028,1756,334,0,0,1,1,54,56,0
2.54031,1757,334,0,0,1,1,54,56,0
2.54032,1756,334,0,0,1,1,54,56,0
2.54078,1757,334,0,0,1,1,54,56,0
2.54079,1757,334,0,0,1,1,55,56,0
2.54104,1757,333,0,0,1,1,55,56,1
2.54107,1756,334,0,0,1,1,55,56,0
2.54121,1756,334,0,0,1,1,56,56,0
2.54124,1756,334,0,0,1,1,55,56,0
2.54128,1756,334,0,0,1,1,54,56,0
2.5414,1757,334,0,0,1,1,54,56,0
2.54143,1756,334,0,0,1,1,54,56,0
2.54143,1757,334,0,0,1,1,54,56,0
2.54149,1758,334,0,0,1,1,54,56,0
2.54154,1759,334,0,0,1,1,54,56,0
2.54167,1758,334,0,0,1,1,54,56,0
2.54189,1759,334,0,0,1,1,54,56,0
2.54214,1758,334,0,0,1,1,54,56,0
2.54231,1759,334,0,0,1,1,54,56,0
2.54247,1759,334,0,0,1,1,54,56,1
2.54253,1758,335,0,0,1,1,54,56,0
2.54266,1759,335,0,0,1,1,54,56,0
2.54285,1758,335,0,0,1,1,54,56,0
2.54318,1759,335,0,0,1,1,54,56,0
2.54319,1760,335,0,0,1,1,54,56,0
2.54324,1761,335,0,1,1,0,54,56,0
2.54369,1761,335,0,1,1,0,54,56,1
2.54395,1760,336,0,1,1,0,54,56,0
2.54399,1761,336,0,1,1,0,54,56,0
2.5444,1762,336,0,1,1,0,54,56,0
2.54448,1762,336,0,1,1,0,53,56,0
2.54448,1763,336,0,1,1,0,53,56,0
2.54465,1762,336,0,1,1,0,53,56,0
2.54469,1763,336,0,1,1,0,53,56,0
2.54477,1762,336,0,1,1,0,53,56,0
2.54494,1761,336,0,1,1,0,53,56,0
2.545,1761,335,0,1,1,0,53,56,1
2.54516,1762,335,0,1,1,0,53,56,1
2.5452,1763,335,0,1,1,0,53,56,1
2.54526,1764,335,0,1,1,0,53,56,1
2.54545,1763,336,0,1,1,0,53,56,0
2.5455,1763,335,0,1,1,0,53,56,1
2.54554,1762,335,0,1,1,0,53,56,1
2.54564,1762,335,0,1,1,0,53,56,2
2.54567,1762,335,0,1,1,0,54,56,2
2.54575,1761,336,0,1,1,0,54,56,1
2.54575,1762,336,0,1,1,0,54,56,1
2.54577,1762,335,0,1,1,0,54,56,2
2.54579,1761,335,0,1,1,0,54,56,2
2.54589,1760,336,0,1,1,0,54,56,1
2.54593,1759,337,0,1,1,0,54,56,0
2.54639,1760,337,0,1,1,0,54,56,0
2.5464,1759,337,0,0,1,1,54,56,0
2.54667,1759,337,0,0,1,1,53,56,0
2.5468,1760,337,0,0,1,1,53,56,0
2.54718,1760,337,0,0,1,1,54,56,0
2.54749,1760,337,0,0,1,1,55,56,0
2.54776,1761,337,0,0,1,1,55,56,0
2.54792,1760,337,0,0,1,1,55,56,0
2.54804,1759,337,0,0,1,1,55,56,0
2.5482,1758,337,0,0,1,1,55,56,0
2.54854,1759,337,0,0,1,1,55,56,0
2.54866,1760,337,0,0,1,1,55,56,0
2.54882,1760,337,0,0,1,1,56,56,0
2.54897,1760,337,0,0,1,1,55,56,0
2.54905,1759,337,0,0,1,1,55,56,0
2.5492,1760,337,0,0,1,1,55,56,0
2.54948,1761,337,0,1,1,0,55,56,0
2.54964,1762,337,0,1,1,0,55,56,0
2.54975,1761,337,0,1,1,0,55,56,0
2.54975,1760,337,0,1,1,0,55,56,0
2.54986,1761,337,0,1,1,0,55,56,0
2.54991,1762,337,0,1,1,0,55,56,0
2.55005,1763,337,0,1,1,0,55,56,0
2.5501,1762,337,0,1,1,0,55,56,0
2.55024,1762,336,0,1,1,0,55,56,1
2.55049,1761,336,0,1,1,0,55,56,1
2.55053,1760,337,0,1,1,0,55,56,0
2.55061,1759,337,0,1,1,0,55,56,0
2.55083,1759,336,0,1,1,0,55,56,1
2.55085,1760,336,0,1,1,0,55,56,1
2.55095,1759,337,0,1,1,0,55,56,0
2.55097,1760,337,0,1,1,0,55,56,0
2.55154,1761,337,0,1,1,0,55,56,0
2.55169,1762,337,0,1,1,0,55,56,0
2.55169,1761,337,0,0,1,1,55,56,0
2.55174,1762,337,0,0,1,1,55,56,0
2.5518,1761,337,0,0,1,1,55,56,0
2.55198,1761,337,0,0,1,1,55,56,1
2.55203,1760,338,0,0,1,1,55,56,0
2.5521,1761,338,0,0,1,1,55,56,0
2.55211,1762,338,0,0,1,1,55,56,0
2.55212,1761,338,0,0,1,1,55,56,0
2.55223,1760,338,0,0,1,1,55,56,0
2.55223,1759,338,0,0,1,1,55,56,0
2.5528,1758,338,0,0,1,1,55,56,0
2.55368,1759,338,0,0,1,1,55,56,0
2.55388,1759,338,0,0,1,1,56,56,0
2.55393,1759,338,0,0,1,1,57,56,0
2.55413,1760,338,0,0,1,1,57,56,0
2.55443,1761,338,0,0,1,1,57,56,0
2.55451,1762,338,0,0,1,1,57,56,0
2.55456,1763,338,0,0,1,1,57,56,0
2.55471,1762,338,0,0,1,1,57,56,0
2.55506,1763,338,0,0,1,1,57,56,0
2.55507,1762,338,0,0,1,1,57,56,0
2.55526,1763,338,0,0,1,1,57,56,0
2.55531,1763,337,0,0,1,1,57,56,1
2.55531,1762,338,0,0,1,1,57,56,0
2.55533,1761,338,0,0,1,1,57,56,0
2.55539,1762,338,0,0,1,1,57,56,0
2.55543,1761,338,0,0,1,1,57,56,0
2.55572,1762,338,0,0,1,1,57,56,0
2.55574,1763,338,0,0,1,1,57,56,0
2.55577,1764,338,0,0,1,1,57,56,0
2.55598,1764,337,0,0,1,1,57,56,1
2.556,1763,337,0,0,1,1,57,56,1
2.55602,1763,336,0,0,1,1,57,56,2
2.55604,1762,336,0,0,1,1,57,56,2
2.55605,1762,336,0,0,1,1,56,56,2
2.55608,1763,336,0,0,1,1,56,56,2
2.5561,1762,337,0,0,1,1,56,56,1
2.55616,1761,338,0,0,1,1,56,56,0
2.55621,1762,338,0,0,1,1,56,56,0
2.55666,1761,338,0,0,1,1,56,56,0
2.55755,1760,338,0,0,1,1,56,56,0
2.55755,1760,338,0,0,1,1,57,56,0
2.5576,1761,338,0,0,1,1,57,56,0
2.55774,1761,338,0,0,1,1,57,56,1
2.55785,1762,338,0,0,1,1,57,56,1
2.55787,1761,339,0,0,1,1,57,56,0
2.55801,1760,339,0,0,1,1,57,56,0
2.55808,1761,339,0,0,1,1,57,56,0
2.5581,1762,339,0,0,1,1,57,56,0
2.55814,1761,339,0,0,1,1,57,56,0
2.55816,1761,339,0,0,1,1,57,57,0
2.5584,1762,339,0,0,1,1,57,57,0
2.55844,1763,339,0,0,1,1,57,57,0
2.55849,1764,339,0,0,1,1,57,57,0
2.55861,1763,339,0,0,1,1,57,57,0
2.55882,1762,339,0,0,1,1,57,57,0
2.55882,1763,339,0,0,1,1,57,57,0
2.55883,1763,339,0,0,1,1,58,57,0
2.55897,1764,339,0,0,1,1,58,57,0
2.55915,1765,339,0,1,1,0,58,57,0
2.5592,1764,339,0,1,1,0,58,57,0
2.55937,1763,339,0,0,1,1,58,57,0
2.55941,1762,339,0,0,1,1,58,57,0
2.55943,1763,339,0,0,1,1,58,57,0
2.55946,1763,339,0,0,1,1,57,57,0
2.55963,1763,339,0,0,1,1,57,57,1
2.55968,1764,339,0,0,1,1,57,57,1
2.55973,1765,339,0,0,1,1,57,57,1
2.55985,1764,340,0,0,1,1,57,57,0
2.55999,1765,340,0,0,1,1,57,57,0
2.56003,1764,340,0,0,1,1,57,57,0
2.56005,1763,340,0,0,1,1,57,57,0
2.56016,1764,340,0,0,1,1,57,57,0
2.56017,1765,340,0,0,1,1,57,57,0
2.56033,1765,339,0,0,1,1,57,57,1
2.56058,1765,338,0,0,1,1,57,57,2
2.56066,1764,339,0,0,1,1,57,57,1
2.56086,1763,339,0,0,1,1,57,57,1
2.56092,1762,339,0,0,1,1,57,57,1
2.56123,1762,339,0,0,1,1,56,57,1
2.56135,1761,340,0,0,1,1,56,57,0
2.5614,1762,340,0,0,1,1,56,57,0
2.56205,1763,340,0,0,1,1,56,57,0
2.56232,1762,340,0,0,1,1,56,57,0
2.56278,1761,340,0,0,1,1,56,57,0
2.56285,1760,340,0,0,1,1,56,57,0
2.56293,1760,340,0,0,1,1,57,57,0
2.56302,1760,340,0,0,1,1,57,57,1
2.56326,1759,340,0,0,1,1,57,57,1
2.56344,1760,340,0,0,1,1,57,57,1
2.56347,1760,340,0,0,1,1,56,57,1
2.56358,1761,340,0,0,1,1,56,57,1
2.56368,1761,339,0,0,1,1,56,57,2
2.56373,1761,339,0,0,1,1,57,57,2
2.56382,1761,339,0,0,1,1,58,57,2
2.56395,1762,339,0,0,1,1,58,57,2
2.56404,1761,340,0,0,1,1,58,57,1
2.56407,1760,340,0,0,1,1,58,57,1
2.56409,1760,340,0,0,1,1,57,57,1
2.56431,1760,340,0,0,1,1,57,57,2
2.56431,1759,340,0,0,1,1,57,57,2
2.56432,1758,341,0,0,1,1,57,57,1
2.56467,1759,341,0,0,1,1,57,57,1
2.56472,1759,341,0,0,1,1,58,57,1
2.56473,1758,342,0,0,1,1,58,57,0
2.56486,1759,342,0,0,1,1,58,57,0
2.56499,1759,341,0,0,1,1,58,57,1
2.56505,1758,342,0,0,1,1,58,57,0
2.56507,1759,342,0,0,1,1,58,57,0
2.56508,1758,342,0,0,1,1,58,57,0
2.56532,1759,342,0,0,1,1,58,57,0
2.56532,1758,342,0,0,1,1,58,57,0
2.56562,1758,342,0,0,1,1,57,57,0
2.56603,1758,342,0,0,1,1,56,57,0
2.56613,1759,342,0,0,1,1,56,57,0
2.56623,1758,342,0,0,1,1,56,57,0
2.56624,1758,342,0,0,1,1,56,58,0
2.56624,1759,342,0,0,1,1,56,58,0
2.56651,1760,342,0,0,1,1,56,58,0
2.56657,1761,342,0,0,1,1,56,58,0
2.56659,1760,342,0,0,1,1,56,58,0
2.56681,1759,342,0,0,1,1,56,58,0
2.56682,1760,342,0,0,1,1,56,58,0
2.56725,1759,342,0,0,1,1,56,58,0
2.56743,1759,341,0,0,1,1,56,58,1
2.56745,1758,342,0,0,1,1,56,58,0
2.56747,1759,342,0,0,1,1,56,58,0
2.56784,1758,342,0,0,1,1,56,58,0
2.56791,1758,342,0,0,1,1,55,58,0
2.56792,1759,342,0,0,1,1,55,58,0
2.56829,1760,342,0,0,1,1,55,58,0
2.56836,1759,342,0,0,1,1,55,58,0
2.56844,1760,342,0,0,1,1,55,58,0
2.56874,1760,342,0,0,1,1,56,58,0
2.56891,1761,342,0,0,1,1,56,58,0
2.56898,1761,342,0,0,1,1,55,58,0
2.56899,1762,342,0,0,1,1,55,58,0
2.56917,1763,342,0,0,1,1,55,58,0
2.5693,1763,342,0,0,1,1,54,58,0
2.56939,1764,342,0,0,1,1,54,58,0
2.56944,1765,342,0,0,1,1,54,58,0
2.56967,1764,342,0,0,1,1,54,58,0
2.56971,1765,342,0,0,1,1,54,58,0
2.56997,1764,342,0,0,1,1,54,58,0
2.57003,1765,342,0,0,1,1,54,58,0
2.57005,1765,341,0,0,1,1,54,58,1
2.57009,1765,341,0,0,1,1,55,58,1
2.57012,1764,341,0,0,1,1,55,58,1
2.57014,1763,342,0,0,1,1,55,58,0
2.57018,1764,342,0,0,1,1,55,58,0
2.57026,1764,342,0,0,1,1,55,58,1
2.57028,1764,341,0,0,1,1,55,58,2
2.57038,1765,341,0,0,1,1,55,58,2
2.57059,1766,341,0,0,1,1,55,58,2
2.5708,1766,341,0,0,1,1,54,58,2
2.57081,1767,341,0,0,1,1,54,58,2
2.57086,1766,342,0,0,1,1,54,58,1
2.57086,1765,343,0,0,1,1,54,58,0
2.57094,1764,343,0,0,1,1,54,58,0
2.57095,1765,343,0,0,1,1,54,58,0
2.57106,1766,343,0,0,1,1,54,58,0
2.57108,1767,343,0,0,1,1,54,58,0
2.57115,1768,343,0,0,1,1,54,58,0
2.57126,1769,343,0,0,1,1,54,58,0
2.57139,1770,343,0,0,1,1,54,58,0
2.57171,1769,343,0,0,1,1,54,58,0
2.57211,1770,343,0,0,1,1,54,58,0
2.57214,1771,343,0,0,1,1,54,58,0
2.57235,1772,343,0,0,1,1,54,58,0
2.57236,1771,343,0,0,1,1,54,58,0
2.57241,1772,343,1,0,0,1,54,58,0
2.57247,1771,343,0,0,1,1,54,58,0
2.57298,1770,343,0,0,1,1,54,58,0
2.57349,1771,343,0,0,1,1,54,58,0
2.57354,1771,343,0,0,1,1,55,58,0
2.57368,1771,343,0,0,1,1,54,58,0
2.57371,1772,343,0,0,1,1,54,58,0
2.57372,1771,343,0,0,1,1,54,58,0
2.57388,1771,343,0,0,1,1,55,58,0
2.5741,1772,343,0,0,1,1,55,58,0
2.57412,1771,343,0,0,1,1,55,58,0
2.57443,1770,343,0,0,1,1,55,58,0
2.57461,1771,343,0,0,1,1,55,58,0
2.57466,1771,343,0,0,1,1,54,58,0
2.57486,1772,343,0,0,1,1,54,58,0
2.5752,1773,343,0,0,1,1,54,58,0
2.57586,1774,343,0,0,1,1,54,58,0
2.57602,1774,343,0,0,1,1,54,58,1
2.57622,1773,344,0,0,1,1,54,58,0
2.57632,1774,344,0,0,1,1,54,58,0
2.57651,1775,344,0,0,1,1,54,58,0
2.5766,1776,344,0,0,1,1,54,58,0
2.57672,1777,344,0,0,1,1,54,58,0
2.57678,1778,344,0,0,1,1,54,58,0
2.57683,1777,344,0,0,1,1,54,58,0
2.57685,1778,344,0,0,1,1,54,58,0
2.57717,1777,344,0,0,1,1,54,58,0
2.5773,1776,344,0,0,1,1,54,58,0
2.57757,1776,344,0,0,1,1,55,58,0
2.5776,1776,344,0,0,1,1,55,58,1
2.57761,1776,343,0,0,1,1,55,58,2
2.57769,1776,342,0,0,1,1,55,58,3
2.5777,1775,342,0,0,1,1,55,58,3
2.57774,1774,343,0,0,1,1,55,58,2
2.57777,1773,344,0,0,1,1,55,58,1
2.57781,1773,344,0,0,1,1,56,58,1
2.57784,1773,344,0,0,1,1,55,58,1
2.578,1774,344,0,0,1,1,55,58,1
2.57802,1773,345,0,0,1,1,55,58,0
2.57814,1774,345,0,1,1,0,55,58,0
2.57815,1774,345,0,1,1,0,56,58,0
2.57828,1775,345,0,1,1,0,56,58,0
2.57855,1776,345,0,1,1,0,56,58,0
2.57858,1777,345,0,1,1,0,56,58,0
2.57866,1776,345,0,0,1,1,56,58,0
2.57905,1777,345,0,0,1,1,56,58,0
2.57908,1778,345,0,0,1,1,56,58,0
2.57908,1779,345,0,0,1,1,56,58,0
2.57937,1780,345,0,1,1,0,56,58,0
2.5794,1780,345,0,1,1,0,55,58,0
2.57945,1781,345,0,1,1,0,55,58,0
2.57968,1782,345,0,1,1,0,55,58,0
2.57976,1781,345,0,1,1,0,55,58,0
2.57991,1782,345,0,1,1,0,55,58,0
2.58024,1781,345,0,0,1,1,55,58,0
2.58042,1782,345,0,0,1,1,55,58,0
2.58048,1783,345,0,0,1,1,55,58,0
2.58063,1784,345,0,0,1,1,55,58,0
2.58089,1784,345,0,0,1,1,55,58,1
2.58097,1783,346,0,0,1,1,55,58,0
2.58122,1784,346,0,0,1,1,55,58,0
2.58147,1784,346,0,0,1,1,55,58,1
2.58159,1783,347,0,0,1,1,55,58,0
2.58163,1784,347,0,0,1,1,55,58,0
2.58167,1785,347,0,0,1,1,55,58,0
2.58171,1784,347,0,0,1,1,55,58,0
2.58205,1785,347,0,0,1,1,55,58,0
2.58213,1786,347,0,0,1,1,55,58,0
2.58303,1786,347,0,0,1,1,54,58,0
2.58338,1785,347,0,0,1,1,54,58,0
2.5835,1785,347,0,0,1,1,55,58,0
2.58386,1784,347,0,0,1,1,55,58,0
2.5839,1785,347,0,0,1,1,55,58,0
2.58423,1786,347,0,0,1,1,55,58,0
2.58459,1787,347,0,0,1,1,55,58,0
2.58465,1787,347,0,0,1,1,56,58,0
2.58476,1788,347,0,0,1,1,56,58,0
2.58519,1789,347,0,0,1,1,56,58,0
2.58533,1788,347,0,0,1,1,56,58,0
2.58539,1787,347,0,0,1,1,56,58,0
2.5854,1786,347,0,0,1,1,56,58,0
2.58544,1786,346,0,0,1,1,56,58,1
2.58554,1786,345,0,0,1,1,56,58,2
2.58554,1785,346,0,0,1,1,56,58,1
2.58561,1784,346,0,0,1,1,56,58,1
2.58576,1784,346,0,0,1,1,57,58,1
2.58596,1783,346,0,0,1,1,57,58,1
2.58605,1783,346,0,0,1,1,57,58,2
2.58627,1782,346,0,0,1,1,57,58,2
2.58632,1781,347,0,0,1,1,57,58,1
2.5866,1780,348,0,0,1,1,57,58,0
2.58664,1781,348,0,0,1,1,57,58,0
2.58694,1782,348,0,0,1,1,57,58,0
2.5871,1783,348,0,0,1,1,57,58,0
2.58729,1784,348,0,0,1,1,57,58,0
2.5874,1785,348,0,0,1,1,57,58,0
2.58764,1784,348,0,0,1,1,57,58,0
2.58808,1784,347,0,0,1,1,57,58,1
2.58823,1785,347,0,0,1,1,57,58,1
2.58836,1785,347,0,0,1,1,56,58,1
2.5885,1784,347,0,0,1,1,56,58,1
2.58856,1783,347,0,0,1,1,56,58,1
2.58856,1783,347,0,0,1,1,55,58,1
2.58867,1782,348,0,0,1,1,55,58,0
2.58879,1783,348,0,0,1,1,55,58,0
2.58882,1782,348,0,0,1,1,55,58,0
2.58884,1781,348,0,0,1,1,55,58,0
2.58912,1781,348,0,0,1,1,54,58,0
